Id,System,Area,Module,Options,Menu,Acesso
343,TRAX,Plan_Manutenção_Heavy,Production,WO_Task_Card_Bust,UPDATE,NO
344,TRAX,PCP,Production,WO_Task_Card_Bust,UPDATE,NO
345,TRAX,PCO,Production,WO_Task_Card_Bust,UPDATE,NO
346,TRAX,Qualidade_Manutenção,Production,WO_Task_Card_Bust,UPDATE,NO
347,TRAX,Manutenção_Linha,Production,WO_Task_Card_Bust,UPDATE,NO
348,TRAX,MCC,Production,WO_Task_Card_Bust,UPDATE,NO
349,TRAX,Plan_Materiais,Production,WO_Task_Card_Bust,UPDATE,NO
350,TRAX,GSE,Production,WO_Task_Card_Bust,UPDATE,NO
351,TRAX,Simulador,Production,WO_Task_Card_Bust,UPDATE,NO
352,TRAX,Almoxarifado,Production,WO_Task_Card_Bust,UPDATE,NO
353,TRAX,Suprimentos,Production,WO_Task_Card_Bust,UPDATE,NO
354,TRAX,Redelivery,Production,WO_Task_Card_Bust,UPDATE,NO
355,TRAX,Eng_Manutenção,Production,WO_Task_Card_Bust,UPDATE,NO
356,TRAX,Plan_Compras,Production,WO_Task_Card_Bust,UPDATE,NO
357,TRAX,Plan_Manutenção_Linha,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
358,TRAX,Plan_Manutenção_Heavy,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
359,TRAX,PCP,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
360,TRAX,PCO,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
361,TRAX,Qualidade_Manutenção,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
362,TRAX,Manutenção_Linha,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
363,TRAX,MCC,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
364,TRAX,Plan_Materiais,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
365,TRAX,GSE,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
366,TRAX,Simulador,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
367,TRAX,Almoxarifado,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
368,TRAX,Suprimentos,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
369,TRAX,Redelivery,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
370,TRAX,Eng_Manutenção,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
371,TRAX,Plan_Compras,Production,WO_Task_Card_Bust_Authorization,UPDATE,NO
372,TRAX,Plan_Manutenção_Linha,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
373,TRAX,Plan_Manutenção_Heavy,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
374,TRAX,PCP,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
375,TRAX,PCO,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
376,TRAX,Qualidade_Manutenção,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
377,TRAX,Manutenção_Linha,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
378,TRAX,Plan_Materiais,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
379,TRAX,GSE,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
380,TRAX,Simulador,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
381,TRAX,Almoxarifado,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
382,TRAX,Suprimentos,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
383,TRAX,Redelivery,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
384,TRAX,Eng_Manutenção,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
385,TRAX,Plan_Compras,Production,WO_Task_Card_Discrepancy_Close,UPDATE,NO
386,TRAX,Plan_Manutenção_Linha,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
387,TRAX,Plan_Manutenção_Heavy,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
388,TRAX,PCP,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
389,TRAX,PCO,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
390,TRAX,Qualidade_Manutenção,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
391,TRAX,Manutenção_Linha,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
392,TRAX,MCC,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
393,TRAX,Plan_Materiais,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
394,TRAX,GSE,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
395,TRAX,Simulador,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
396,TRAX,Almoxarifado,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
397,TRAX,Suprimentos,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
398,TRAX,Redelivery,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
399,TRAX,Eng_Manutenção,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
400,TRAX,Plan_Compras,Production,WO_Task_Card_Discrepancy_Close_Supervisor,UPDATE,NO
401,TRAX,Plan_Manutenção_Linha,Production,WO_Task_Card_Work_In_Progress,UPDATE,NO
402,TRAX,Plan_Manutenção_Heavy,Production,WO_Task_Card_Work_In_Progress,UPDATE,NO
403,TRAX,PCP,Production,WO_Task_Card_Work_In_Progress,UPDATE,NO
404,TRAX,Qualidade_Manutenção,Production,WO_Task_Card_Work_In_Progress,UPDATE,NO
405,TRAX,Manutenção_Linha,Production,WO_Task_Card_Work_In_Progress,UPDATE,NO
406,TRAX,Plan_Materiais,Production,WO_Task_Card_Work_In_Progress,UPDATE,NO
407,TRAX,GSE,Production,WO_Task_Card_Work_In_Progress,UPDATE,NO
408,TRAX,Simulador,Production,WO_Task_Card_Work_In_Progress,UPDATE,NO
409,TRAX,Almoxarifado,Production,WO_Task_Card_Work_In_Progress,UPDATE,NO
410,TRAX,Suprimentos,Production,WO_Task_Card_Work_In_Progress,UPDATE,NO
411,TRAX,Redelivery,Production,WO_Task_Card_Work_In_Progress,UPDATE,NO
412,TRAX,Eng_Manutenção,Production,WO_Task_Card_Work_In_Progress,UPDATE,NO
413,TRAX,Plan_Compras,Production,WO_Task_Card_Work_In_Progress,UPDATE,NO
414,TRAX,Plan_Manutenção_Linha,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
415,TRAX,Plan_Manutenção_Heavy,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
416,TRAX,PCP,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
417,TRAX,PCO,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
418,TRAX,Qualidade_Manutenção,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
419,TRAX,Manutenção_Linha,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
420,TRAX,MCC,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
421,TRAX,Plan_Materiais,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
422,TRAX,GSE,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
423,TRAX,Simulador,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
424,TRAX,Almoxarifado,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
425,TRAX,Suprimentos,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
426,TRAX,Redelivery,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
427,TRAX,Eng_Manutenção,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
428,TRAX,Plan_Compras,Production,WO_Task_Card_and_Non_Routine_Search,UPDATE,NO
429,TRAX,Plan_Manutenção_Linha,Production,WO_Template,UPDATE,NO
430,TRAX,Plan_Manutenção_Heavy,Production,WO_Template,UPDATE,NO
431,TRAX,PCP,Production,WO_Template,UPDATE,NO
432,TRAX,PCO,Production,WO_Template,UPDATE,NO
433,TRAX,Qualidade_Manutenção,Production,WO_Template,UPDATE,NO
434,TRAX,Manutenção_Linha,Production,WO_Template,UPDATE,NO
435,TRAX,MCC,Production,WO_Template,UPDATE,NO
436,TRAX,Plan_Materiais,Production,WO_Template,UPDATE,NO
437,TRAX,GSE,Production,WO_Template,UPDATE,NO
438,TRAX,Simulador,Production,WO_Template,UPDATE,NO
439,TRAX,Almoxarifado,Production,WO_Template,UPDATE,NO
440,TRAX,Suprimentos,Production,WO_Template,UPDATE,NO
441,TRAX,Redelivery,Production,WO_Template,UPDATE,NO
442,TRAX,Eng_Manutenção,Production,WO_Template,UPDATE,NO
443,TRAX,Plan_Compras,Production,WO_Template,UPDATE,NO
444,TRAX,Plan_Manutenção_Linha,Production,Work_Turnover,UPDATE,NO
445,TRAX,Plan_Manutenção_Heavy,Production,Work_Turnover,UPDATE,NO
446,TRAX,PCP,Production,Work_Turnover,UPDATE,NO
447,TRAX,PCO,Production,Work_Turnover,UPDATE,NO
448,TRAX,Qualidade_Manutenção,Production,Work_Turnover,UPDATE,NO
449,TRAX,Manutenção_Linha,Production,Work_Turnover,UPDATE,NO
450,TRAX,Plan_Materiais,Production,Work_Turnover,UPDATE,NO
451,TRAX,GSE,Production,Work_Turnover,UPDATE,NO
452,TRAX,Simulador,Production,Work_Turnover,UPDATE,NO
453,TRAX,Almoxarifado,Production,Work_Turnover,UPDATE,NO
454,TRAX,Suprimentos,Production,Work_Turnover,UPDATE,NO
455,TRAX,Redelivery,Production,Work_Turnover,UPDATE,NO
456,TRAX,Eng_Manutenção,Production,Work_Turnover,UPDATE,NO
457,TRAX,Plan_Compras,Production,Work_Turnover,UPDATE,NO
458,TRAX,Plan_Manutenção_Linha,Production,Work_Turnover_Management,UPDATE,NO
459,TRAX,Plan_Manutenção_Heavy,Production,Work_Turnover_Management,UPDATE,NO
460,TRAX,PCP,Production,Work_Turnover_Management,UPDATE,NO
461,TRAX,PCO,Production,Work_Turnover_Management,UPDATE,NO
462,TRAX,Qualidade_Manutenção,Production,Work_Turnover_Management,UPDATE,NO
463,TRAX,Manutenção_Linha,Production,Work_Turnover_Management,UPDATE,NO
464,TRAX,Plan_Materiais,Production,Work_Turnover_Management,UPDATE,NO
465,TRAX,GSE,Production,Work_Turnover_Management,UPDATE,NO
466,TRAX,Simulador,Production,Work_Turnover_Management,UPDATE,NO
467,TRAX,Almoxarifado,Production,Work_Turnover_Management,UPDATE,NO
468,TRAX,Suprimentos,Production,Work_Turnover_Management,UPDATE,NO
469,TRAX,Redelivery,Production,Work_Turnover_Management,UPDATE,NO
470,TRAX,Eng_Manutenção,Production,Work_Turnover_Management,UPDATE,NO
471,TRAX,Plan_Compras,Production,Work_Turnover_Management,UPDATE,NO
472,TRAX,PCP,Technical_Records,AC_Actual_Flights,UPDATE,NO
473,TRAX,PCO,Technical_Records,AC_Actual_Flights,UPDATE,NO
474,TRAX,Qualidade_Manutenção,Technical_Records,AC_Actual_Flights,UPDATE,NO
475,TRAX,Manutenção_Linha,Technical_Records,AC_Actual_Flights,UPDATE,NO
476,TRAX,MCC,Technical_Records,AC_Actual_Flights,UPDATE,NO
477,TRAX,Plan_Materiais,Technical_Records,AC_Actual_Flights,UPDATE,NO
478,TRAX,GSE,Technical_Records,AC_Actual_Flights,UPDATE,NO
479,TRAX,Simulador,Technical_Records,AC_Actual_Flights,UPDATE,NO
480,TRAX,Almoxarifado,Technical_Records,AC_Actual_Flights,UPDATE,NO
481,TRAX,Suprimentos,Technical_Records,AC_Actual_Flights,UPDATE,NO
482,TRAX,Redelivery,Technical_Records,AC_Actual_Flights,UPDATE,NO
483,TRAX,Eng_Manutenção,Technical_Records,AC_Actual_Flights,UPDATE,NO
484,TRAX,Plan_Compras,Technical_Records,AC_Actual_Flights,UPDATE,NO
485,TRAX,PCP,Technical_Records,AC_Actual_Flights_Closing,UPDATE,NO
486,TRAX,PCO,Technical_Records,AC_Actual_Flights_Closing,UPDATE,NO
487,TRAX,Qualidade_Manutenção,Technical_Records,AC_Actual_Flights_Closing,UPDATE,NO
488,TRAX,Manutenção_Linha,Technical_Records,AC_Actual_Flights_Closing,UPDATE,NO
489,TRAX,Plan_Materiais,Technical_Records,AC_Actual_Flights_Closing,UPDATE,NO
490,TRAX,GSE,Technical_Records,AC_Actual_Flights_Closing,UPDATE,NO
491,TRAX,Simulador,Technical_Records,AC_Actual_Flights_Closing,UPDATE,NO
492,TRAX,Almoxarifado,Technical_Records,AC_Actual_Flights_Closing,UPDATE,NO
493,TRAX,Suprimentos,Technical_Records,AC_Actual_Flights_Closing,UPDATE,NO
494,TRAX,Redelivery,Technical_Records,AC_Actual_Flights_Closing,UPDATE,NO
495,TRAX,Plan_Compras,Technical_Records,AC_Actual_Flights_Closing,UPDATE,NO
496,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_Approach_Survey,UPDATE,NO
497,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_Approach_Survey,UPDATE,NO
498,TRAX,PCP,Technical_Records,AC_Approach_Survey,UPDATE,NO
499,TRAX,PCO,Technical_Records,AC_Approach_Survey,UPDATE,NO
500,TRAX,Qualidade_Manutenção,Technical_Records,AC_Approach_Survey,UPDATE,NO
501,TRAX,Manutenção_Linha,Technical_Records,AC_Approach_Survey,UPDATE,NO
502,TRAX,MCC,Technical_Records,AC_Approach_Survey,UPDATE,NO
503,TRAX,Plan_Materiais,Technical_Records,AC_Approach_Survey,UPDATE,NO
504,TRAX,GSE,Technical_Records,AC_Approach_Survey,UPDATE,NO
505,TRAX,Simulador,Technical_Records,AC_Approach_Survey,UPDATE,NO
506,TRAX,Almoxarifado,Technical_Records,AC_Approach_Survey,UPDATE,NO
507,TRAX,Suprimentos,Technical_Records,AC_Approach_Survey,UPDATE,NO
508,TRAX,Redelivery,Technical_Records,AC_Approach_Survey,UPDATE,NO
509,TRAX,Eng_Manutenção,Technical_Records,AC_Approach_Survey,UPDATE,NO
510,TRAX,Plan_Compras,Technical_Records,AC_Approach_Survey,UPDATE,NO
511,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_Controller_Panel,UPDATE,NO
512,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_Controller_Panel,UPDATE,NO
513,TRAX,PCP,Technical_Records,AC_Controller_Panel,UPDATE,NO
514,TRAX,PCO,Technical_Records,AC_Controller_Panel,UPDATE,NO
515,TRAX,Manutenção_Linha,Technical_Records,AC_Controller_Panel,UPDATE,NO
516,TRAX,Plan_Materiais,Technical_Records,AC_Controller_Panel,UPDATE,NO
517,TRAX,GSE,Technical_Records,AC_Controller_Panel,UPDATE,NO
518,TRAX,Simulador,Technical_Records,AC_Controller_Panel,UPDATE,NO
519,TRAX,Almoxarifado,Technical_Records,AC_Controller_Panel,UPDATE,NO
520,TRAX,Suprimentos,Technical_Records,AC_Controller_Panel,UPDATE,NO
521,TRAX,Eng_Manutenção,Technical_Records,AC_Controller_Panel,UPDATE,NO
522,TRAX,Plan_Compras,Technical_Records,AC_Controller_Panel,UPDATE,NO
523,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_ECM,UPDATE,NO
524,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_ECM,UPDATE,NO
525,TRAX,PCP,Technical_Records,AC_ECM,UPDATE,NO
526,TRAX,PCO,Technical_Records,AC_ECM,UPDATE,NO
527,TRAX,Qualidade_Manutenção,Technical_Records,AC_ECM,UPDATE,NO
528,TRAX,Manutenção_Linha,Technical_Records,AC_ECM,UPDATE,NO
529,TRAX,MCC,Technical_Records,AC_ECM,UPDATE,NO
530,TRAX,Plan_Materiais,Technical_Records,AC_ECM,UPDATE,NO
531,TRAX,GSE,Technical_Records,AC_ECM,UPDATE,NO
532,TRAX,Simulador,Technical_Records,AC_ECM,UPDATE,NO
533,TRAX,Almoxarifado,Technical_Records,AC_ECM,UPDATE,NO
534,TRAX,Suprimentos,Technical_Records,AC_ECM,UPDATE,NO
535,TRAX,Redelivery,Technical_Records,AC_ECM,UPDATE,NO
536,TRAX,Eng_Manutenção,Technical_Records,AC_ECM,UPDATE,NO
537,TRAX,Plan_Compras,Technical_Records,AC_ECM,UPDATE,NO
538,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
539,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
540,TRAX,PCP,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
541,TRAX,PCO,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
542,TRAX,Qualidade_Manutenção,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
543,TRAX,Manutenção_Linha,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
544,TRAX,MCC,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
545,TRAX,Plan_Materiais,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
546,TRAX,GSE,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
547,TRAX,Simulador,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
548,TRAX,Almoxarifado,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
549,TRAX,Suprimentos,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
550,TRAX,Redelivery,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
551,TRAX,Eng_Manutenção,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
552,TRAX,Plan_Compras,Technical_Records,AC_Flight_Load_From_Flight_OPS_Custom,UPDATE,NO
553,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_Flight_Schedule,UPDATE,NO
554,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_Flight_Schedule,UPDATE,NO
555,TRAX,PCP,Technical_Records,AC_Flight_Schedule,UPDATE,NO
556,TRAX,PCO,Technical_Records,AC_Flight_Schedule,UPDATE,NO
557,TRAX,Qualidade_Manutenção,Technical_Records,AC_Flight_Schedule,UPDATE,NO
558,TRAX,Manutenção_Linha,Technical_Records,AC_Flight_Schedule,UPDATE,NO
559,TRAX,MCC,Technical_Records,AC_Flight_Schedule,UPDATE,NO
560,TRAX,Plan_Materiais,Technical_Records,AC_Flight_Schedule,UPDATE,NO
561,TRAX,GSE,Technical_Records,AC_Flight_Schedule,UPDATE,NO
562,TRAX,Simulador,Technical_Records,AC_Flight_Schedule,UPDATE,NO
563,TRAX,Almoxarifado,Technical_Records,AC_Flight_Schedule,UPDATE,NO
564,TRAX,Suprimentos,Technical_Records,AC_Flight_Schedule,UPDATE,NO
565,TRAX,Redelivery,Technical_Records,AC_Flight_Schedule,UPDATE,NO
566,TRAX,Eng_Manutenção,Technical_Records,AC_Flight_Schedule,UPDATE,NO
567,TRAX,Plan_Compras,Technical_Records,AC_Flight_Schedule,UPDATE,NO
568,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
569,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
570,TRAX,PCP,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
571,TRAX,PCO,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
572,TRAX,Qualidade_Manutenção,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
573,TRAX,Manutenção_Linha,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
574,TRAX,MCC,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
575,TRAX,Plan_Materiais,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
576,TRAX,GSE,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
577,TRAX,Simulador,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
578,TRAX,Almoxarifado,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
579,TRAX,Suprimentos,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
580,TRAX,Redelivery,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
581,TRAX,Eng_Manutenção,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
582,TRAX,Plan_Compras,Technical_Records,AC_Flights_Delay_Update,UPDATE,NO
583,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
584,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
585,TRAX,PCP,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
586,TRAX,PCO,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
587,TRAX,Qualidade_Manutenção,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
588,TRAX,Manutenção_Linha,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
589,TRAX,MCC,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
590,TRAX,Plan_Materiais,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
591,TRAX,GSE,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
592,TRAX,Simulador,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
593,TRAX,Almoxarifado,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
594,TRAX,Suprimentos,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
595,TRAX,Redelivery,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
596,TRAX,Eng_Manutenção,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
597,TRAX,Plan_Compras,Technical_Records,AC_Flights_Load_From_Flight_OPS,UPDATE,NO
598,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_Initial_PN_Load,UPDATE,NO
599,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_Initial_PN_Load,UPDATE,NO
600,TRAX,PCP,Technical_Records,AC_Initial_PN_Load,UPDATE,NO
601,TRAX,Manutenção_Linha,Technical_Records,AC_Initial_PN_Load,UPDATE,NO
602,TRAX,MCC,Technical_Records,AC_Initial_PN_Load,UPDATE,NO
603,TRAX,Plan_Materiais,Technical_Records,AC_Initial_PN_Load,UPDATE,NO
604,TRAX,GSE,Technical_Records,AC_Initial_PN_Load,UPDATE,NO
605,TRAX,Simulador,Technical_Records,AC_Initial_PN_Load,UPDATE,NO
606,TRAX,Almoxarifado,Technical_Records,AC_Initial_PN_Load,UPDATE,NO
607,TRAX,Suprimentos,Technical_Records,AC_Initial_PN_Load,UPDATE,NO
608,TRAX,Redelivery,Technical_Records,AC_Initial_PN_Load,UPDATE,NO
609,TRAX,Plan_Compras,Technical_Records,AC_Initial_PN_Load,UPDATE,NO
610,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
611,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
612,TRAX,PCP,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
613,TRAX,PCO,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
614,TRAX,Qualidade_Manutenção,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
615,TRAX,Manutenção_Linha,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
616,TRAX,MCC,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
617,TRAX,Plan_Materiais,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
618,TRAX,GSE,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
619,TRAX,Simulador,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
620,TRAX,Almoxarifado,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
621,TRAX,Suprimentos,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
622,TRAX,Redelivery,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
623,TRAX,Eng_Manutenção,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
624,TRAX,Plan_Compras,Technical_Records,AC_Initial_PN_Load_Multi,UPDATE,NO
625,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
626,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
627,TRAX,PCP,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
628,TRAX,PCO,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
629,TRAX,Qualidade_Manutenção,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
630,TRAX,Manutenção_Linha,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
631,TRAX,MCC,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
632,TRAX,Plan_Materiais,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
633,TRAX,GSE,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
634,TRAX,Simulador,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
635,TRAX,Almoxarifado,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
636,TRAX,Suprimentos,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
637,TRAX,Redelivery,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
638,TRAX,Plan_Compras,Technical_Records,AC_Initial_Template_Load,UPDATE,NO
639,TRAX,PCO,Technical_Records,AC_Log_Book_Master,UPDATE,NO
640,TRAX,MCC,Technical_Records,AC_Log_Book_Master,UPDATE,NO
641,TRAX,Plan_Materiais,Technical_Records,AC_Log_Book_Master,UPDATE,NO
642,TRAX,GSE,Technical_Records,AC_Log_Book_Master,UPDATE,NO
643,TRAX,Almoxarifado,Technical_Records,AC_Log_Book_Master,UPDATE,NO
644,TRAX,Suprimentos,Technical_Records,AC_Log_Book_Master,UPDATE,NO
645,TRAX,Eng_Manutenção,Technical_Records,AC_Log_Book_Master,UPDATE,NO
646,TRAX,Plan_Compras,Technical_Records,AC_Log_Book_Master,UPDATE,NO
